	app_id	name	category	rating	reviews	app_size_kb	installs	type	price	content_rating	last_updated	min_android_ver
2986	2986	MapleStory M	FAMILY	3.5	31538	82000	1000000	Free	0.0	Everyone 10+	2018	4
2987	2987	M-Files	BUSINESS	4.4	236	44000	10000	Free	0.0	Everyone	2018	4
2988	2988	M Launcher -Marshmallow 6.0	PERSONALIZATION	4.4	37234	7300	1000000	Free	0.0	Everyone	2018	4
2989	2989	Mobizen Screen Recorder for LG - Record, Capture	VIDEO_PLAYERS	4.5	58820	37000	1000000	Free	0.0	Everyone	2018	4
2990	2990	MakeupPlus - Your Own Virtual Makeup Artist	PHOTOGRAPHY	4.4	758780	53000	10000000	Free	0.0	Everyone	2018	4
2991	2991	M3-X5-X6-M-İ3-İ8 RACİNG 2018	GAME	4.4	596	44000	1000000	Free	0.0	Everyone	2017	4
2992	2992	360-M Flight	TOOLS	3.9	84	24000	10000	Free	0.0	Everyone	2017	4
2993	2993	M-acceleration 3D Car Racing	GAME	3.9	1202	34000	1000000	Free	0.0	Everyone	2018	4
2994	2994	M+	NEWS_AND_MAGAZINES	4.9	198	9100	10000	Free	0.0	Everyone	2018	5
2995	2995	Super Hero M Craft Run	GAME	3.7	303	38000	1000000	Free	0.0	Everyone	2017	4
2996	2996	M-Sight Pro	VIDEO_PLAYERS	3.3	30	15000	10000	Free	0.0	Everyone	2018	4
2997	2997	💎 I'm rich	LIFESTYLE	3.8	718	26000	10000	Paid	399.99	Everyone	2018	4
2998	2998	Don't Hug Me I'm So Scared	GAME	3.5	901	63000	10000	Free	0.0	Everyone	2018	2
2999	2999	GTS-M	TOOLS	4.2	38	251	10000	Free	0.0	Everyone	2017	1
3000	3000	M star Dialer	COMMUNICATION	3.5	400	4200	1000000	Free	0.0	Everyone	2017	2
3001	3001	I'm Rich - Trump Edition	LIFESTYLE	3.6	275	7300	10000	Paid	400.0	Everyone	2018	4
3002	3002	I’m Expecting - Pregnancy App	HEALTH_AND_FITNESS	4.6	71266	49000	1000000	Free	0.0	Everyone	2018	4
3003	3003	Free WiFi Connect	COMMUNICATION	3.9	167229	9700	10000000	Free	0.0	Everyone	2018	4
3004	3004	M Notifier for M Launcher	TOOLS	4.2	2803	1400	1000000	Free	0.0	Everyone	2017	4
3005	3005	M Theme - Dark Green Icon Pack	PERSONALIZATION	4.2	202	4900	10000	Free	0.0	Everyone	2016	3
3006	3006	m-Faisaa	FINANCE	4.0	142	6200	10000	Free	0.0	Everyone	2018	4
3007	3007	m:go BiH	COMMUNICATION	3.2	559	6000	10000	Free	0.0	Everyone	2018	3
3008	3008	Libre Scan (Diabetes:M addon)	MEDICAL	2.4	102	1200	10000	Free	0.0	Everyone	2017	4
3009	3009	m.ride - your motorcycle app	AUTO_AND_VEHICLES	4.5	189	16000	10000	Free	0.0	Everyone	2018	6
3010	3010	Rope'n'Fly 4	GAME	4.1	234606	59000	10000000	Free	0.0	Everyone	2018	2
3011	3011	N Launcher: Nougat Theme	PERSONALIZATION	4.2	128	7700	10000	Free	0.0	Everyone	2017	4
3012	3012	Dino in City-Dinosaur N Police	FAMILY	3.7	10035	30000	1000000	Free	0.0	Teen	2018	4
3013	3013	N Launcher Pro - Nougat 7.0	PERSONALIZATION	4.3	2538	6400	1000000	Paid	2.99	Everyone	2018	4
3014	3014	Cops N Robbers - FPS Mini Game	GAME	4.2	156862	64000	10000000	Free	0.0	Everyone 10+	2018	4
3015	3015	Cops N Robbers 2	GAME	4.1	63680	46000	1000000	Free	0.0	Everyone 10+	2018	4
3016	3016	Hands 'n Guns Simulator	FAMILY	3.9	19727	76000	1000000	Free	0.0	Teen	2018	4
3017	3017	Hide N Seek : Mini Game	GAME	3.8	4719	54000	1000000	Free	0.0	Everyone	2018	4
3018	3018	N Launcher - Nougat 7.0	PERSONALIZATION	4.4	32597	8400	1000000	Free	0.0	Everyone	2018	4
3019	3019	Cook'n Recipe App	LIFESTYLE	3.4	552	22000	10000	Free	0.0	Everyone	2018	4
3020	3020	Rope'n'Fly 3 - Dusk Till Dawn	GAME	4.0	166033	23000	10000000	Free	0.0	Everyone 10+	2018	2
3021	3021	Tap N Pay	PRODUCTIVITY	4.4	253	8200	10000	Free	0.0	Everyone	2018	4
3022	3022	N-Com Wizard	COMMUNICATION	3.3	960	3800	10000	Free	0.0	Everyone	2017	2
3023	3023	Drag'n'Boom	GAME	4.8	133180	54000	1000000	Free	0.0	Everyone 10+	2018	4
3024	3024	Traps n' Gemstones	GAME	4.5	413	9100	1000	Paid	4.99	Everyone	2017	4
3025	3025	Shop 'n Save	SHOPPING	3.4	620	40000	1000000	Free	0.0	Everyone	2018	4
3026	3026	Dual N-Back - Brain game	FAMILY	4.3	817	28000	1000000	Free	0.0	Everyone	2018	4
3027	3027	N Files - File Manager & Explorer	PRODUCTIVITY	4.3	369	11000	10000	Free	0.0	Everyone	2018	4
3028	3028	Guns'n'Glory Zombies Premium	FAMILY	4.1	313	34000	10000	Paid	2.99	Everyone 10+	2016	2
3029	3029	Cops N Robbers	GAME	4.0	37789	58000	1000000	Free	0.0	Teen	2018	4
3030	3030	Guns'n'Glory Premium	FAMILY	4.4	3570	21000	1000000	Paid	2.99	Everyone 10+	2017	2
3031	3031	Madagascar Surf n' Slides Free	FAMILY	3.8	48929	45000	10000000	Free	0.0	Everyone	2017	4
3032	3032	Guns'n'Glory	FAMILY	4.4	89947	22000	10000000	Free	0.0	Everyone 10+	2018	4
3033	3033	Ghosts'n Goblins MOBILE	GAME	3.8	466	28000	10000	Paid	0.99	Everyone	2017	4
3034	3034	Mopar Drag N Brag	GAME	4.2	30630	17000	1000000	Free	0.0	Everyone	2015	4
3035	3035	Read Unlimitedly! Kids'n Books	FAMILY	3.8	7462	31000	1000000	Free	0.0	Everyone	2018	2
3036	3036	Dark Infusion Substratum Theme for Android N & O	PERSONALIZATION	4.8	133	59000	1000	Paid	2.49	Everyone	2018	7
3037	3037	Fantastic Chefs: Match 'n Cook	FAMILY	4.7	8600	91000	1000000	Free	0.0	Everyone	2018	4
3038	3038	Eat'n Park	LIFESTYLE	3.5	292	20000	10000	Free	0.0	Everyone	2017	4
3039	3039	Draw N Guess Multiplayer	GAME	3.9	29505	69000	1000000	Free	0.0	Everyone	2018	4
3040	3040	Car Parking Crane N Drifting	FAMILY	4.2	106	71000	10000	Free	0.0	Everyone	2018	4
3041	3041	Lock 'n' Roll Pro - Ad Free	GAME	4.6	169	13000	1000	Paid	0.99	Everyone	2015	2
3042	3042	Rock N' Cash Casino Slots -Free Vegas Slot Games	GAME	4.7	6187	33000	1000000	Free	0.0	Teen	2018	4
3043	3043	Age of Conquest: N. America	FAMILY	4.5	659	3300	10000	Paid	3.99	Everyone	2018	1
3044	3044	Sketch 'n' go	VIDEO_PLAYERS	3.8	3965	6400	1000000	Free	0.0	Everyone	2018	4
3045	3045	Guns'n'Glory WW2 Premium	FAMILY	4.5	4656	20000	1000000	Paid	2.99	Everyone 10+	2017	4
3046	3046	Rock n Roll Music Quiz Game	GAME	3.7	80	7600	10000	Free	0.0	Everyone	2018	4
3047	3047	Cook 'n Learn Smart Kitchen	FAMILY	3.5	205	62000	10000	Free	0.0	Everyone	2017	4
3048	3048	Jump'N'Shoot Attack	GAME	4.1	155	32000	1000	Paid	2.49	Everyone	2018	4
3049	3049	Ghouls'n Ghosts MOBILE	GAME	3.9	168	49000	10000	Paid	1.99	Everyone 10+	2017	4
3050	3050	N-Back	FAMILY	4.1	413	930	10000	Free	0.0	Everyone	2016	2
3051	3051	Oddworld: New 'n' Tasty	GAME	4.6	1475	34000	10000	Paid	4.99	Teen	2018	5
3052	3052	Knights N Squires	FAMILY	4.4	148826	49000	1000000	Free	0.0	Teen	2018	4
3053	3053	Planet O - Icon Pack	PERSONALIZATION	4.6	354	24000	10000	Paid	0.99	Everyone	2018	4
3054	3054	The Noise-O-Meter	FAMILY	4.0	1699	72000	1000000	Free	0.0	Everyone	2017	4
3055	3055	O Launcher 8.0 for Android™ O Oreo Launcher	TOOLS	4.4	11393	8700	1000000	Free	0.0	Everyone	2018	4
3056	3056	Stand O’Food® (Full)	FAMILY	4.4	925	40000	10000	Paid	1.99	Everyone	2014	2
3057	3057	WiFi-o-Matic	PRODUCTIVITY	4.0	736	6800	10000	Free	0.0	Everyone	2018	4
3058	3058	Detect-O-Gromit (D.O.G 2)	FAMILY	3.8	45	47000	10000	Paid	2.49	Everyone	2018	5
3059	3059	O Shopping	SHOPPING	3.9	671	3600	1000000	Free	0.0	Everyone	2018	4
3060	3060	AC Remote for O General - NOW FREE	TOOLS	3.7	274	26000	10000	Free	0.0	Everyone	2018	4
3061	3061	O'Route Orienteering	SPORTS	4.2	6	1300	1000	Paid	3.02	Everyone	2017	3
3062	3062	Drink-O-Tron The Drinking Game	GAME	4.1	140	45000	10000	Free	0.0	Mature 17+	2017	4
3063	3063	Multiling O Keyboard + emoji	PRODUCTIVITY	4.3	30443	540	1000000	Free	0.0	Everyone	2018	2
3064	3064	Google I/O 2018	BOOKS_AND_REFERENCE	4.3	22401	4600	1000000	Free	0.0	Everyone	2018	5
3065	3065	Prime Key for Nougat Launcher& O Launcher &KitKat	PERSONALIZATION	4.1	324	313	10000	Paid	6.99	Everyone	2017	5
3066	3066	OO Launcher for Android O 8.0 Oreo™ Launcher	PERSONALIZATION	4.4	14832	8600	1000000	Free	0.0	Everyone	2018	4
3067	3067	Band O'Clock	LIFESTYLE	3.8	1140	746	1000000	Free	0.0	Everyone	2011	2
3068	3068	O Launcher	TOOLS	4.3	2059	10000	1000000	Free	0.0	Everyone	2018	5
3069	3069	O-Star	DATING	4.4	59	38000	10000	Free	0.0	Everyone	2018	4
3070	3070	Verdad o Reto	SOCIAL	3.8	826	5100	1000000	Free	0.0	Teen	2018	4
3071	3071	Pixlr-o-matic	PHOTOGRAPHY	4.5	180697	6100	10000000	Free	0.0	Everyone	2017	2
3072	3072	O-Level Past Papers & Solution (up to 2017)	FAMILY	3.8	589	28000	1000000	Free	0.0	Everyone	2018	4
3073	3073	O Multiple - App Cloner, Duals APP, tarallel	TOOLS	3.9	145	5200	10000	Free	0.0	Everyone	2018	4
3074	3074	The Maze Runner	GAME	4.0	428268	22000	10000000	Free	0.0	Everyone	2015	2
3075	3075	PicsArt Photo Studio: Collage Maker & Pic Editor	PHOTOGRAPHY	4.5	7590099	34000	1000000000	Free	0.0	Teen	2018	4
3076	3076	P Icon Pack for Pixel	PERSONALIZATION	4.4	38	51000	1000	Free	0.0	Everyone	2018	4
3077	3077	Android P | Xperia™ Theme 4800+ icons	PERSONALIZATION	4.6	29	39000	1000	Paid	1.99	Everyone	2018	6
3078	3078	P-Home for KLWP	PERSONALIZATION	5.0	4	12000	1000	Paid	0.99	Everyone	2018	5
3079	3079	Super P Launcher for Android P 9.0 launcher, theme	TOOLS	4.4	2026	7500	1000000	Free	0.0	Everyone	2018	4
3080	3080	pixiv	SOCIAL	4.2	86956	24000	1000000	Free	0.0	Mature 17+	2018	4
3081	3081	[Sub/EMUI] P Pro - EMUI 8.1/8.0/5.X Theme	PERSONALIZATION	4.0	13	19000	1000	Paid	0.99	Everyone	2018	7
3082	3082	Theme Android P Design for LG V30	PERSONALIZATION	4.2	35	5200	1000	Paid	1.49	Everyone	2018	7
3083	3083	Theme Android P for LG G7 & V35	PERSONALIZATION	4.6	5	4500	1000	Paid	1.49	Everyone	2018	8
3084	3084	Volume Slider Like Android P Volume Control	TOOLS	4.1	1129	1700	10000	Paid	0.99	Everyone	2018	4
3085	3085	P Launcher for Android™ 9.0	PERSONALIZATION	3.9	35	6300	10000	Free	0.0	Everyone	2018	5
3086	3086	Theme Android P Black design for LG V30	PERSONALIZATION	4.4	8	6200	1000	Paid	1.49	Everyone	2018	7
3087	3087	P Launcher Theme For Android™ 9.0	PERSONALIZATION	3.9	213	28000	10000	Free	0.0	Everyone	2018	4
3088	3088	Theme Android P Black for LG G7 & V35	PERSONALIZATION	4.6	5	4300	1000	Paid	1.49	Everyone	2018	7
3089	3089	P Theme for Android™ P 9.0 Style Launcher	PERSONALIZATION	4.5	216	5700	10000	Free	0.0	Everyone	2018	4
3090	3090	Android P 9.0	PERSONALIZATION	3.0	12	4900	1000	Free	0.0	Everyone	2018	4
3091	3091	Android P Wallpapers	PERSONALIZATION	3.6	53	2000	10000	Free	0.0	Everyone	2018	4
3092	3092	P XPERIA Theme™ | Design For SONY 🎨	PERSONALIZATION	4.4	147	16000	10000	Free	0.0	Everyone	2018	4
3093	3093	Parallel Space - Multiple accounts & Two face	PERSONALIZATION	4.6	3062845	7400	1000000000	Free	0.0	Everyone	2018	4
3094	3094	P9 Launcher - Android™ 9.0 P Launcher Style	TOOLS	4.3	1162	7300	1000000	Free	0.0	Everyone	2018	4
3095	3095	Android P Style Icon Pack	PERSONALIZATION	5.0	1	60000	1000	Paid	0.99	Everyone	2018	4
3096	3096	Android P Stock Wallpapers	PERSONALIZATION	4.5	16	3700	1000	Free	0.0	Everyone	2018	5
3097	3097	G-Pix [Android P] Dark EMUI 8/5 THEME	PERSONALIZATION	4.1	169	24000	10000	Free	0.0	Everyone	2018	4
3098	3098	G-Pix [Android P] EMUI 8/5 THEME	PERSONALIZATION	4.1	720	10000	1000000	Free	0.0	Everyone	2018	4
3099	3099	Android-P Mono Grey EMUI 8/5 Theme	PERSONALIZATION	4.5	61	7500	10000	Free	0.0	Everyone	2018	4
3100	3100	Materialistic P Wallpapers	PERSONALIZATION	4.8	24	3600	1000	Free	0.0	Everyone	2018	5
3101	3101	Android P Rotation	TOOLS	4.5	502	2000	10000	Free	0.0	Everyone	2018	5
3102	3102	Android P Launcher 9.0 launcher	TOOLS	4.0	164	2300	10000	Free	0.0	Everyone	2018	5
3103	3103	Pixel Oreo/P Dark White AMOLED UI - Icon Pack	PERSONALIZATION	4.8	18	16000	10000	Paid	1.49	Everyone	2018	4
3104	3104	pretty Easy privacy p≡p	COMMUNICATION	3.7	21	20000	1000	Paid	0.99	Everyone	2018	5
3105	3105	Q Alerts: QAnon Drop Notifications, Research +++	NEWS_AND_MAGAZINES	4.7	143	26000	10000	Paid	0.99	Mature 17+	2018	4
3106	3106	The Q - Live Trivia Game Network	GAME	2.7	1486	14000	1000000	Free	0.0	Everyone	2018	5
3107	3107	Fossil Q	LIFESTYLE	2.9	6627	18000	1000000	Free	0.0	Everyone	2018	4
3108	3108	Q	FAMILY	4.2	69126	60000	1000000	Free	0.0	Everyone	2018	4
3109	3109	Q Cat Live Wallpaper	PERSONALIZATION	4.2	4383	7100	1000000	Free	0.0	Teen	2015	2
3110	3110	Fossil Q Legacy	LIFESTYLE	2.6	680	60000	10000	Free	0.0	Everyone	2017	4
3111	3111	Offroad Car Q	FAMILY	4.1	24668	40000	1000000	Free	0.0	Everyone	2016	2
3112	3112	Q*bert: Rebooted	GAME	4.3	13788	55000	1000000	Free	0.0	Everyone	2017	4
3113	3113	Gun Shoot War Q	GAME	4.2	26893	20000	1000000	Free	0.0	Teen	2017	2
3114	3114	FaceQ	FAMILY	4.4	591411	19000	10000000	Free	0.0	Teen	2017	3
3115	3115	Q Link Wireless Zone	PRODUCTIVITY	4.0	2194	17000	1000000	Free	0.0	Everyone	2018	4
3116	3116	Q Avatar (Avatar Maker)	COMICS	4.4	2012	3600	1000000	Free	0.0	Everyone	2017	2
3117	3117	Q downloader : download your social media videos	FAMILY	4.1	41	4500	1000	Free	0.0	Everyone	2018	4
3118	3118	Q Avatar Pro	FAMILY	4.8	4	3600	1000	Paid	1.49	Teen	2017	2
3119	3119	Q-See Plus	VIDEO_PLAYERS	2.2	32	33000	10000	Free	0.0	Everyone	2018	4
3120	3120	Q Wunder	FAMILY	3.8	156	43000	10000	Free	0.0	Everyone	2018	4
3121	3121	Q-See QC View	TOOLS	3.1	657	21000	1000000	Free	0.0	Everyone	2018	4
3122	3122	Leica Q	PHOTOGRAPHY	3.1	133	2300	10000	Free	0.0	Everyone	2018	4
3123	3123	Q Remote Control	TOOLS	3.8	4264	14000	1000000	Free	0.0	Everyone	2014	2
3124	3124	Q-Ticketing	MAPS_AND_NAVIGATION	3.8	114	19000	10000	Free	0.0	Everyone	2017	4
3125	3125	DJMAX TECHNIKA Q - Music Game	GAME	4.3	21107	95000	1000000	Free	0.0	Everyone	2018	4
3126	3126	myQ	TOOLS	3.6	3642	29000	1000000	Free	0.0	Everyone	2018	4
3127	3127	QR Code Reader	TOOLS	4.0	495971	2700	10000000	Free	0.0	Everyone	2016	2
3128	3128	Q-slope	TOOLS	4.5	2	3900	1000	Paid	1.76	Everyone	2017	4
3129	3129	Q-Tech Companion App	FOOD_AND_DRINK	1.8	17	3100	10000	Free	0.0	Everyone	2017	4
3130	3130	Q Mobile Banking	FINANCE	4.7	460	12000	10000	Free	0.0	Everyone	2018	5
3131	3131	Q Quiz SK	FAMILY	3.9	159	39000	10000	Free	0.0	Everyone	2015	2
3132	3132	Big Q Car Service	MAPS_AND_NAVIGATION	4.4	75	26000	10000	Free	0.0	Everyone	2017	4
3133	3133	Q-See QT View	TOOLS	3.6	7357	19000	1000000	Free	0.0	Everyone	2018	5
3134	3134	ROBLOX	FAMILY	4.5	4443407	67000	1000000000	Free	0.0	Everyone 10+	2018	4
3135	3135	DataCamp - Learn R, Python & SQL	FAMILY	4.4	944	12000	1000000	Free	0.0	Everyone	2018	4
3136	3136	R Language Reference Guide	BOOKS_AND_REFERENCE	3.9	54	2800	10000	Free	0.0	Everyone	2017	4
3137	3137	Run R Script - Online Statistical Data Analysis	FAMILY	3.9	8	6200	1000	Free	0.0	Everyone	2018	2
3138	3138	R Programming Language	FAMILY	3.8	39	2900	1000	Free	0.0	Everyone	2017	4
3139	3139	R. Physics Puzzle Game	FAMILY	4.2	5369	60000	1000000	Free	0.0	Everyone	2018	4
3140	3140	R Instructor	FAMILY	4.1	135	4900	1000	Paid	4.84	Everyone	2014	3
3141	3141	GT-R R35 Drift Simulator	FAMILY	4.4	1852	62000	1000000	Free	0.0	Everyone	2017	2
3142	3142	Offroad Pickup Truck R	FAMILY	4.4	6367	96000	1000000	Free	0.0	Everyone	2017	2
3143	3143	R Programing Offline Tutorial	BOOKS_AND_REFERENCE	5.0	4	3900	1000	Free	0.0	Everyone	2018	4
3144	3144	Learn R Language Easy Way	FAMILY	4.1	17	2200	10000	Free	0.0	Everyone	2017	4
3145	3145	.R	TOOLS	4.5	259	203	10000	Free	0.0	Everyone	2014	1
3146	3146	R-TYPE II	GAME	4.3	5682	37000	10000	Paid	1.99	Everyone	2017	2
3147	3147	R Programming Solution	FAMILY	3.9	169	7700	10000	Free	0.0	Everyone	2016	4
3148	3148	Learn R - Programming Concepts	FAMILY	3.5	6	2900	1000	Free	0.0	Everyone	2017	4
3149	3149	Car Parking Nissan GT-R R35 Simulator	FAMILY	3.2	513	34000	1000000	Free	0.0	Everyone	2017	4
3150	3150	R-net for Android	PRODUCTIVITY	3.3	48	58	10000	Free	0.0	Everyone	2013	3
3151	3151	R File Manager	TOOLS	4.8	17	6700	1000	Free	0.0	Everyone	2018	4
3152	3152	R-TYPE	GAME	4.5	7687	23000	1000000	Paid	1.99	Everyone	2017	2
3153	3153	R Studio	SHOPPING	3.7	23	8900	10000	Free	0.0	Everyone	2016	4
3154	3154	Day R Premium	FAMILY	4.8	51068	57000	1000000	Paid	4.99	Teen	2018	4
3155	3155	Join R, Community Engagement	SOCIAL	4.7	144	12000	1000	Free	0.0	Teen	2017	4
3156	3156	R Bank	FINANCE	4.3	90	13000	10000	Free	0.0	Everyone	2018	5
3157	3157	Elemental Knights R Platinum	FAMILY	3.8	2925	93000	10000	Paid	4.77	Teen	2018	4
3158	3158	Wonder5 Masters R	FAMILY	4.1	1655	83000	1000000	Free	0.0	Everyone	2018	4
3159	3159	Neon-R (Red)	PERSONALIZATION	4.7	25	41000	1000	Paid	0.99	Everyone	2015	4
3160	3160	R. Lee Ermey's Official Sound	FAMILY	4.2	1696	2700	1000000	Free	0.0	Mature 17+	2012	2
3161	3161	SHAREit - Transfer & Share	TOOLS	4.6	7775146	17000	1000000000	Free	0.0	Everyone	2018	4
3162	3162	S Launcher for Galaxy TouchWiz	PERSONALIZATION	4.2	11244	2200	1000000	Free	0.0	Everyone	2018	4
3163	3163	S Player - Lightest and Most Powerful Video Player	TOOLS	4.6	14224	7100	1000000	Free	0.0	Everyone	2017	2
3164	3164	Offroad Pickup Truck S	FAMILY	4.2	5178	20000	1000000	Free	0.0	Everyone	2017	2
3165	3165	S Launcher Pro for Galaxy	PERSONALIZATION	4.1	47	26	1000	Paid	4.99	Everyone	2016	4
3166	3166	S Photo Editor - Collage Maker , Photo Collage	PHOTOGRAPHY	4.4	972574	45000	1000000000	Free	0.0	Everyone	2018	4
3167	3167	Stupid Zombies	GAME	4.5	464900	33000	10000000	Free	0.0	Teen	2018	4
3168	3168	S’more - Earn Cash Rewards	PRODUCTIVITY	4.1	15097	14000	1000000	Free	0.0	Everyone	2018	4
3169	3169	PitchBlack S - Samsung Substratum Theme “For Oreo”	PERSONALIZATION	4.5	90	37000	1000	Paid	1.99	Everyone	2018	7
3170	3170	Samsung Smart Switch Mobile	TOOLS	4.3	146913	24000	1000000000	Free	0.0	Everyone	2018	4
3171	3171	S S9 Launcher - Galaxy S8/S9 Launcher, theme, cool	TOOLS	4.4	22503	6500	1000000	Free	0.0	Everyone	2018	4
3172	3172	Five Nights at Freddy's 2 Demo	FAMILY	4.3	1503544	40000	10000000	Free	0.0	Teen	2014	2
3173	3173	Crime Wars S. Andreas	GAME	4.3	5785	93000	1000000	Free	0.0	Teen	2017	2
3174	3174	S Pen Keeper	TOOLS	3.8	560	314	10000	Free	0.0	Everyone	2018	4
3175	3175	SH Script Runner	PRODUCTIVITY	3.9	334	3700	10000	Free	0.0	Everyone	2018	4
3176	3176	City Taxi Driver sim 2016: Cab simulator Game-s	FAMILY	4.1	16111	57000	1000000	Free	0.0	Everyone	2018	4
3177	3177	Shopping List S PRO	SHOPPING	4.8	14	2700	1000	Paid	2.49	Everyone	2018	4
3178	3178	Tinder	LIFESTYLE	4.0	2789775	68000	1000000000	Free	0.0	Mature 17+	2018	4
3179	3179	Topbuzz: Breaking News, Videos & Funny GIFs	NEWS_AND_MAGAZINES	4.7	174827	25000	10000000	Free	0.0	Mature 17+	2018	4
3180	3180	Dino T-Rex	GAME	4.0	69115	2400	10000000	Free	0.0	Everyone	2018	4
3181	3181	AT&T U-verse	FAMILY	3.7	38606	96000	1000000	Free	0.0	Everyone	2018	4
3182	3182	T Uploader	FAMILY	4.1	75	2200	10000	Free	0.0	Everyone	2017	4
3183	3183	T-Mobile DIGITS	COMMUNICATION	3.0	1820	33000	1000000	Free	0.0	Everyone	2018	4
3184	3184	DIRECTV Remote App	FAMILY	3.0	480	19000	1000000	Free	0.0	Everyone	2017	6
3185	3185	T-Mobile Tuesdays	LIFESTYLE	4.0	53144	21000	10000000	Free	0.0	Everyone	2018	5
3186	3186	AT&T Mobile Transfer	PRODUCTIVITY	4.6	22775	26000	10000000	Free	0.0	Everyone	2018	4
3187	3187	T-Mobile Content Transfer	PRODUCTIVITY	4.1	370	29000	1000000	Free	0.0	Everyone	2018	4
3188	3188	I Can't Wake Up!	TOOLS	4.7	963	3700	10000	Paid	2.99	Everyone	2018	4
3189	3189	AT&T FamilyMap®	TOOLS	3.5	21592	25000	10000000	Free	0.0	Everyone	2017	4
3190	3190	T-Mobile® FamilyMode™	PARENTING	3.1	103	28000	10000	Free	0.0	Everyone	2018	4
3191	3191	Portable Wi-Fi hotspot	COMMUNICATION	3.9	138129	2100	10000000	Free	0.0	Everyone	2018	2
3192	3192	AT&T Call Protect	COMMUNICATION	4.2	6454	15000	10000000	Free	0.0	Everyone	2018	5
3193	3193	Don't Starve: Pocket Edition	GAME	4.4	17988	7900	1000000	Paid	4.99	Teen	2018	5
3194	3194	Please, Don't Touch Anything	FAMILY	4.4	1771	46000	10000	Paid	4.99	Teen	2016	2
3195	3195	AT&T DriveMode	MAPS_AND_NAVIGATION	3.3	8465	8900	10000000	Free	0.0	Everyone	2018	4
3196	3196	The T Factor	EVENTS	4.8	48	13000	1000	Free	0.0	Everyone	2017	4
3197	3197	Please Don't Touch Anything 3D	FAMILY	4.2	146	20000	10000	Paid	5.99	Teen	2016	4
3198	3198	Don't touch my phone	TOOLS	3.8	21943	2300	10000000	Free	0.0	Everyone	2016	2
3199	3199	Don't Starve: Shipwrecked	GAME	4.1	1468	4900	10000	Paid	4.99	Teen	2018	5
3200	3200	Ludo - Don't get angry	GAME	4.2	131	23000	1000	Paid	1.61	Everyone	2016	2
3201	3201	Jurassic Life: T Rex Simulator	FAMILY	4.2	1088	35000	10000	Paid	0.99	Everyone 10+	2014	2
3202	3202	T-Mobile SyncUP DRIVE	AUTO_AND_VEHICLES	4.0	1981	18000	1000000	Free	0.0	Everyone	2018	5
3203	3203	T-shirt design - Snaptee	LIFESTYLE	4.2	29756	45000	1000000	Free	0.0	Everyone	2018	4
3204	3204	MBTA GPS - Track the T	MAPS_AND_NAVIGATION	3.8	82	5600	10000	Free	0.0	Everyone	2018	4
3205	3205	T. Rowe Price Personal® App	FINANCE	4.5	1057	4500	10000	Free	0.0	Everyone	2018	6
3206	3206	Můj T-Mobile Business	PRODUCTIVITY	3.7	10490	5800	1000000	Free	0.0	Everyone	2018	4
3207	3207	U by BB&T	FINANCE	4.3	16600	24000	1000000	Free	0.0	Everyone	2018	4
3208	3208	U LIVE – Video Chat & Stream	SOCIAL	4.5	67611	21000	1000000	Free	0.0	Mature 17+	2018	4
3209	3209	U - Webinars, Meetings & Messenger	COMMUNICATION	4.1	6601	31000	1000000	Free	0.0	Everyone	2018	4
3210	3210	Hollywood U: Rising Stars	FAMILY	4.2	233588	74000	10000000	Free	0.0	Teen	2017	4
3211	3211	U-Dictionary: Best English Learning Dictionary	FAMILY	4.5	166886	21000	10000000	Free	0.0	Everyone 10+	2018	4
3212	3212	Ustream	VIDEO_PLAYERS	4.0	93638	7300	10000000	Free	0.0	Mature 17+	2018	4
3213	3213	UC Browser Mini -Tiny Fast Private & Secure	COMMUNICATION	4.4	3648765	3300	1000000000	Free	0.0	Teen	2018	4
3214	3214	ENCHANT U	FAMILY	4.3	83977	11000	1000000	Free	0.0	Everyone	2012	2
3215	3215	/u/app	COMMUNICATION	4.7	573	53000	10000	Free	0.0	Mature 17+	2018	4
3216	3216	Kicker U	LIFESTYLE	4.1	124	37000	10000	Paid	3.99	Everyone	2018	4
3217	3217	U-Haul	TRAVEL_AND_LOCAL	3.2	852	37000	1000000	Free	0.0	Everyone	2018	4
3218	3218	Vienna U-Bahn	MAPS_AND_NAVIGATION	3.9	139	2000	10000	Free	0.0	Everyone	2018	4
3219	3219	Kicker U Lite	LIFESTYLE	4.1	438	26000	10000	Free	0.0	Everyone	2013	2
3220	3220	U-Scan	TOOLS	3.4	784	42000	10000	Free	0.0	Everyone	2016	2
3221	3221	Octo U: Your driving companion	TRAVEL_AND_LOCAL	3.0	331	7800	10000	Free	0.0	Everyone	2018	4
3222	3222	I Love U Theme&Emoji Keyboard	PERSONALIZATION	4.6	655	3500	1000000	Free	0.0	Everyone	2018	4
3223	3223	Channel U	FAMILY	4.6	34	14000	1000	Free	0.0	Everyone	2018	4
3224	3224	Parallel U - App Cloner, Duals APP, tarallel	TOOLS	4.1	3315	5100	1000000	Free	0.0	Everyone	2018	4
3225	3225	U Pull It Auto Dismantler	BUSINESS	3.1	71	1900	10000	Free	0.0	Everyone	2013	1
3226	3226	Wii U Simulator	FAMILY	3.4	1178	38000	1000000	Free	0.0	Everyone 10+	2018	5
3227	3227	U Camera : Phone 6s OS 9 style	PHOTOGRAPHY	4.2	2158	3000	1000000	Free	0.0	Everyone	2017	4
